debate_audio_id,sentence_id,word_index_in_sentence,word,start_sec,end_sec,source
1036,1036_w2199,3,it.,8566.257,8566.297,whisper_canonical
1036,1036_w2200,0,He,8566.337,8566.397,whisper_canonical
1036,1036_w2200,1,can't,8566.418,8566.598,whisper_canonical
1036,1036_w2200,2,hit,8566.618,8566.738,whisper_canonical
1036,1036_w2200,3,a,8566.778,8566.818,whisper_canonical
1036,1036_w2200,4,ball,8566.838,8566.998,whisper_canonical
1036,1036_w2200,5,yards.,8567.338,8567.538,whisper_canonical
1036,1036_w2201,0,He,8567.558,8567.678,whisper_canonical
1036,1036_w2201,1,challenged,8567.698,8568.018,whisper_canonical
1036,1036_w2201,2,me,8568.058,8568.139,whisper_canonical
1036,1036_w2201,3,to,8568.159,8568.299,whisper_canonical
1036,1036_w2201,4,a,8568.319,8568.339,whisper_canonical
1036,1036_w2201,5,golf,8568.379,8568.599,whisper_canonical
1036,1036_w2201,6,match.,8568.639,8568.839,whisper_canonical
1036,1036_w2202,0,He,8569.299,8569.379,whisper_canonical
1036,1036_w2202,1,can't,8569.419,8569.579,whisper_canonical
1036,1036_w2202,2,hit,8569.599,8569.699,whisper_canonical
1036,1036_w2202,3,a,8569.739,8569.759,whisper_canonical
1036,1036_w2202,4,ball,8569.779,8569.96,whisper_canonical
1036,1036_w2202,5,yards.,8570.3,8570.54,whisper_canonical
1036,1036_w2203,0,I,8571.561,8571.621,whisper_canonical
1036,1036_w2203,1,think,8571.661,8571.821,whisper_canonical
1036,1036_w2203,2,I'm,8571.861,8571.981,whisper_canonical
1036,1036_w2203,3,in,8572.021,8572.081,whisper_canonical
1036,1036_w2203,4,very,8572.121,8572.301,whisper_canonical
1036,1036_w2203,5,good,8572.341,8572.481,whisper_canonical
1036,1036_w2203,6,shape.,8572.521,8572.761,whisper_canonical
1036,1036_w2204,0,I,8572.841,8572.921,whisper_canonical
1036,1036_w2204,1,feel,8572.981,8573.202,whisper_canonical
1036,1036_w2204,2,that,8573.262,8573.402,whisper_canonical
1036,1036_w2204,3,I'm,8573.462,8573.782,whisper_canonical
1036,1036_w2204,4,in,8573.982,8574.082,whisper_canonical
1036,1036_w2204,5,good,8574.122,8574.382,whisper_canonical
1036,1036_w2204,6,shape,8574.422,8574.682,whisper_canonical
1036,1036_w2204,7,as,8574.742,8574.822,whisper_canonical
1036,1036_w2204,8,I,8574.883,8574.943,whisper_canonical
1036,1036_w2204,9,was,8574.983,8575.183,whisper_canonical
1036,1036_w2204,10,years,8575.903,8576.684,whisper_canonical
1036,1036_w2204,11,ago.,8576.724,8576.824,whisper_canonical
1036,1036_w2205,0,"Actually,",8576.844,8577.084,whisper_canonical
1036,1036_w2205,1,I'm,8577.124,8577.224,whisper_canonical
1036,1036_w2205,2,probably,8577.264,8577.684,whisper_canonical
1036,1036_w2205,3,a,8577.704,8577.744,whisper_canonical
1036,1036_w2205,4,little,8577.764,8577.944,whisper_canonical
1036,1036_w2205,5,bit,8577.964,8578.104,whisper_canonical
1036,1036_w2205,6,lighter.,8578.164,8578.425,whisper_canonical
1036,1036_w2206,0,But,8579.105,8579.245,whisper_canonical
1036,1036_w2206,1,I'm,8579.305,8579.445,whisper_canonical
1036,1036_w2206,2,in,8579.485,8579.525,whisper_canonical
1036,1036_w2206,3,as,8579.986,8580.066,whisper_canonical
1036,1036_w2206,4,good,8580.146,8580.346,whisper_canonical
1036,1036_w2206,5,a,8580.366,8580.406,whisper_canonical
1036,1036_w2206,6,shape,8580.466,8580.726,whisper_canonical
1036,1036_w2206,7,as,8580.806,8580.906,whisper_canonical
1036,1036_w2206,8,I,8580.986,8581.046,whisper_canonical
1036,1036_w2206,9,was,8581.086,8581.346,whisper_canonical
1036,1036_w2207,0,years,8582.427,8582.667,whisper_canonical
1036,1036_w2207,1,ago.,8582.727,8582.907,whisper_canonical
1036,1036_w2208,0,I,8582.947,8582.987,whisper_canonical
1036,1036_w2208,1,feel,8583.027,8583.187,whisper_canonical
1036,1036_w2208,2,very,8583.227,8583.388,whisper_canonical
1036,1036_w2208,3,good.,8583.428,8583.568,whisper_canonical
1036,1036_w2209,0,I,8583.588,8583.648,whisper_canonical
1036,1036_w2209,1,feel,8583.668,8583.848,whisper_canonical
1036,1036_w2209,2,the,8583.888,8583.968,whisper_canonical
1036,1036_w2209,3,same.,8583.988,8584.168,whisper_canonical
1036,1036_w2210,0,But,8584.528,8584.949,whisper_canonical
1036,1036_w2210,1,I,8585.069,8585.129,whisper_canonical
1036,1036_w2210,2,was,8585.169,8585.309,whisper_canonical
1036,1036_w2210,3,willing,8585.369,8585.649,whisper_canonical
1036,1036_w2210,4,to,8585.689,8585.749,whisper_canonical
1036,1036_w2210,5,take,8585.809,8586.009,whisper_canonical
1036,1036_w2210,6,a,8586.049,8586.089,whisper_canonical
1036,1036_w2210,7,cognitive,8586.129,8586.589,whisper_canonical
1036,1036_w2210,8,test.,8586.61,8586.81,whisper_canonical
1036,1036_w2211,0,And,8587.07,8587.15,whisper_canonical
1036,1036_w2211,1,you,8587.19,8587.27,whisper_canonical
1036,1036_w2211,2,know,8587.29,8587.39,whisper_canonical
1036,1036_w2211,3,what?,8587.41,8587.49,whisper_canonical
1036,1036_w2212,0,If,8587.53,8587.59,whisper_canonical
1036,1036_w2212,1,I,8587.65,8587.69,whisper_canonical
1036,1036_w2212,2,didn't,8587.71,8587.89,whisper_canonical
1036,1036_w2212,3,do,8587.91,8588.01,whisper_canonical
1036,1036_w2212,4,"well,",8588.05,8588.25,whisper_canonical
1036,1036_w2212,5,I,8588.311,8588.391,whisper_canonical
1036,1036_w2212,6,aced,8588.491,8588.711,whisper_canonical
1036,1036_w2212,7,him.,8588.771,8588.891,whisper_canonical
1036,1036_w2213,0,Dr.,8589.791,8590.092,whisper_canonical
1036,1036_w2213,1,Ronnie,8590.152,8590.412,whisper_canonical
1036,1036_w2213,2,"Jackson,",8590.452,8590.892,whisper_canonical
1036,1036_w2213,3,who's,8590.912,8591.132,whisper_canonical
1036,1036_w2213,4,a,8591.693,8591.733,whisper_canonical
1036,1036_w2213,5,great,8591.793,8592.013,whisper_canonical
1036,1036_w2213,6,guy,8592.033,8592.273,whisper_canonical
1036,1036_w2213,7,when,8592.293,8592.413,whisper_canonical
1036,1036_w2213,8,he,8592.453,8592.513,whisper_canonical
1036,1036_w2213,9,was,8592.533,8592.673,whisper_canonical
1036,1036_w2213,10,White,8592.813,8592.973,whisper_canonical
1036,1036_w2213,11,House,8592.993,8593.193,whisper_canonical
1036,1036_w2213,12,doctor.,8593.213,8593.574,whisper_canonical
1036,1036_w2214,0,And,8593.654,8593.734,whisper_canonical
1036,1036_w2214,1,then,8593.754,8593.874,whisper_canonical
1036,1036_w2214,2,I,8593.914,8593.954,whisper_canonical
1036,1036_w2214,3,took,8593.974,8594.134,whisper_canonical
1036,1036_w2214,4,another,8594.194,8594.434,whisper_canonical
1036,1036_w2214,5,"one,",8594.494,8594.574,whisper_canonical
1036,1036_w2214,6,a,8594.614,8594.634,whisper_canonical
1036,1036_w2214,7,similar,8594.674,8595.014,whisper_canonical
1036,1036_w2214,8,one.,8595.095,8595.215,whisper_canonical
1036,1036_w2215,0,And,8595.955,8596.035,whisper_canonical
1036,1036_w2215,1,"both,",8596.115,8596.315,whisper_canonical
1036,1036_w2215,2,one,8596.655,8596.756,whisper_canonical
1036,1036_w2215,3,of,8596.776,8596.836,whisper_canonical
1036,1036_w2215,4,them,8596.856,8596.976,whisper_canonical
1036,1036_w2215,5,said,8597.036,8597.156,whisper_canonical
1036,1036_w2215,6,they've,8597.176,8597.356,whisper_canonical
1036,1036_w2215,7,never,8597.416,8597.596,whisper_canonical
1036,1036_w2215,8,seen,8597.636,8597.836,whisper_canonical
1036,1036_w2215,9,anybody,8597.896,8598.256,whisper_canonical
1036,1036_w2215,10,ace,8598.356,8598.537,whisper_canonical
1036,1036_w2215,11,him.,8598.597,8598.697,whisper_canonical
1036,1036_w2216,0,Thank,8599.117,8599.337,whisper_canonical
1036,1036_w2216,1,you.,8599.357,8599.497,whisper_canonical
1036,1036_w2217,0,President,8600.098,8600.338,whisper_canonical
1036,1036_w2217,1,Biden.,8600.438,8600.598,whisper_canonical
1036,1036_w2218,0,You,8601.441,8601.541,whisper_canonical
1036,1036_w2218,1,can,8601.561,8601.721,whisper_canonical
1036,1036_w2218,2,see,8601.761,8601.962,whisper_canonical
1036,1036_w2218,3,he,8602.042,8602.162,whisper_canonical
1036,1036_w2218,4,is,8602.262,8602.362,whisper_canonical
1036,1036_w2218,5,six,8602.442,8602.662,whisper_canonical
1036,1036_w2218,6,foot,8602.682,8602.883,whisper_canonical
1036,1036_w2218,7,five,8602.923,8603.283,whisper_canonical
1036,1036_w2218,8,and,8603.343,8603.443,whisper_canonical
1036,1036_w2218,9,only,8603.503,8603.703,whisper_canonical
1036,1036_w2218,10,"pounds,",8604.664,8605.025,whisper_canonical
1036,1036_w2218,11,or,8605.385,8606.046,whisper_canonical
1036,1036_w2218,12,pounds.,8606.326,8606.626,whisper_canonical
1036,1036_w2219,0,"Well,",8608.008,8608.188,whisper_canonical
1036,1036_w2219,1,you,8608.228,8608.328,whisper_canonical
1036,1036_w2219,2,said,8608.348,8609.089,whisper_canonical
1036,1036_w2219,3,"Well,",8609.369,8610.951,whisper_canonical
1036,1036_w2219,4,"anyway,",8610.991,8611.532,whisper_canonical
1036,1036_w2220,0,just,8613.013,8613.173,whisper_canonical
1036,1036_w2220,1,take,8613.193,8613.353,whisper_canonical
1036,1036_w2220,2,a,8613.394,8613.414,whisper_canonical
1036,1036_w2220,3,look,8613.454,8613.594,whisper_canonical
1036,1036_w2220,4,at,8613.614,8613.654,whisper_canonical
1036,1036_w2220,5,what,8613.694,8613.794,whisper_canonical
1036,1036_w2220,6,he,8613.814,8613.874,whisper_canonical
1036,1036_w2220,7,says,8613.934,8614.174,whisper_canonical
1036,1036_w2220,8,he,8614.214,8614.314,whisper_canonical
1036,1036_w2220,9,is,8614.415,8614.555,whisper_canonical
1036,1036_w2220,10,and,8614.635,8614.735,whisper_canonical
1036,1036_w2220,11,take,8615.035,8615.195,whisper_canonical
1036,1036_w2220,12,a,8615.215,8615.235,whisper_canonical
1036,1036_w2220,13,look,8615.275,8615.416,whisper_canonical
1036,1036_w2220,14,at,8615.436,8615.476,whisper_canonical
1036,1036_w2220,15,what,8615.496,8615.616,whisper_canonical
1036,1036_w2220,16,he,8615.636,8615.696,whisper_canonical
1036,1036_w2220,17,is.,8615.816,8615.916,whisper_canonical
1036,1036_w2221,0,"Look,",8616.457,8616.657,whisper_canonical
1036,1036_w2221,1,I'd,8616.717,8616.837,whisper_canonical
1036,1036_w2221,2,be,8616.857,8616.937,whisper_canonical
1036,1036_w2221,3,happy,8616.977,8617.238,whisper_canonical
1036,1036_w2221,4,to,8617.258,8617.318,whisper_canonical
1036,1036_w2221,5,have,8617.358,8617.458,whisper_canonical
1036,1036_w2221,6,a,8617.478,8617.518,whisper_canonical
1036,1036_w2221,7,driving,8617.558,8617.858,whisper_canonical
1036,1036_w2221,8,contest,8617.918,8618.319,whisper_canonical
1036,1036_w2221,9,with,8618.339,8618.479,whisper_canonical
1036,1036_w2221,10,him.,8618.539,8619.38,whisper_canonical
1036,1036_w2222,0,I,8619.5,8619.6,whisper_canonical
1036,1036_w2222,1,got,8619.64,8619.76,whisper_canonical
1036,1036_w2222,2,my,8619.8,8619.9,whisper_canonical
1036,1036_w2222,3,"handicap,",8619.94,8620.481,whisper_canonical
1036,1036_w2222,4,which,8620.681,8620.841,whisper_canonical
1036,1036_w2222,5,when,8620.941,8621.122,whisper_canonical
1036,1036_w2222,6,I,8621.182,8621.262,whisper_canonical
1036,1036_w2222,7,was,8621.302,8621.442,whisper_canonical
1036,1036_w2222,8,vice,8621.742,8621.962,whisper_canonical
1036,1036_w2222,9,"president,",8622.002,8622.423,whisper_canonical
1036,1036_w2222,10,down,8622.923,8623.144,whisper_canonical
1036,1036_w2222,11,to,8623.184,8623.284,whisper_canonical
1036,1036_w2222,12,a,8623.304,8623.324,whisper_canonical
1036,1036_w2222,13,six.,8623.424,8623.604,whisper_canonical
1036,1036_w2223,0,And,8625.686,8625.806,whisper_canonical
1036,1036_w2223,1,by,8626.146,8626.287,whisper_canonical
1036,1036_w2223,2,the,8626.307,8626.387,whisper_canonical
1036,1036_w2223,3,"way,",8626.447,8626.587,whisper_canonical
1036,1036_w2223,4,I,8627.047,8627.147,whisper_canonical
1036,1036_w2223,5,told,8627.187,8627.347,whisper_canonical
1036,1036_w2223,6,you,8627.367,8627.428,whisper_canonical
1036,1036_w2223,7,"before,",8627.468,8627.708,whisper_canonical
1036,1036_w2223,8,I'm,8627.748,8627.848,whisper_canonical
1036,1036_w2223,9,happy,8627.888,8628.108,whisper_canonical
1036,1036_w2223,10,to,8628.128,8628.188,whisper_canonical
1036,1036_w2223,11,play,8628.208,8628.408,whisper_canonical
1036,1036_w2223,12,golf,8628.428,8628.669,whisper_canonical
1036,1036_w2223,13,if,8628.749,8628.809,whisper_canonical
1036,1036_w2223,14,you,8628.829,8628.989,whisper_canonical
1036,1036_w2223,15,carry,8629.009,8629.229,whisper_canonical
1036,1036_w2223,16,your,8629.249,8629.349,whisper_canonical
1036,1036_w2223,17,own,8629.389,8629.489,whisper_canonical
1036,1036_w2223,18,bag.,8629.529,8629.85,whisper_canonical
1036,1036_w2224,0,I,8629.87,8629.89,whisper_canonical
1036,1036_w2224,1,think,8630.95,8631.111,whisper_canonical
1036,1036_w2224,2,you,8631.151,8631.251,whisper_canonical
1036,1036_w2224,3,can,8631.271,8631.411,whisper_canonical
1036,1036_w2224,4,do,8631.451,8631.591,whisper_canonical
1036,1036_w2224,5,it.,8631.651,8631.711,whisper_canonical
1036,1036_w2225,0,That's,8632.592,8632.812,whisper_canonical
1036,1036_w2225,1,the,8632.872,8632.952,whisper_canonical
1036,1036_w2225,2,biggest,8632.992,8633.272,whisper_canonical
1036,1036_w2225,3,lie,8633.332,8633.533,whisper_canonical
1036,1036_w2225,4,that,8633.553,8633.633,whisper_canonical
1036,1036_w2225,5,he's,8633.673,8633.833,whisper_canonical
1036,1036_w2225,6,a,8633.873,8633.913,whisper_canonical
1036,1036_w2225,7,six-handicap,8633.973,8634.734,whisper_canonical
1036,1036_w2225,8,of,8634.974,8635.054,whisper_canonical
1036,1036_w2225,9,all.,8635.154,8635.294,whisper_canonical
1036,1036_w2226,0,I,8635.875,8635.935,whisper_canonical
1036,1036_w2226,1,was,8635.975,8636.115,whisper_canonical
1036,1036_w2226,2,an,8636.155,8636.195,whisper_canonical
1036,1036_w2226,3,eight-handicap.,8636.315,8637.096,whisper_canonical
1036,1036_w2227,0,Yeah.,8637.136,8637.316,whisper_canonical
1036,1036_w2227,1,Eight?,8637.916,8638.076,whisper_canonical
1036,1036_w2228,0,Never.,8639.197,8640.658,whisper_canonical
1036,1036_w2228,1,I've,8641.059,8641.179,whisper_canonical
1036,1036_w2228,2,seen,8641.199,8641.319,whisper_canonical
1036,1036_w2228,3,you,8641.339,8641.559,whisper_canonical
1036,1036_w2228,4,swing.,8641.579,8641.819,whisper_canonical
1036,1036_w2229,0,I,8641.859,8641.9,whisper_canonical
1036,1036_w2229,1,know,8641.92,8642.08,whisper_canonical
1036,1036_w2229,2,you,8642.1,8642.22,whisper_canonical
1036,1036_w2229,3,swing.,8642.24,8642.5,whisper_canonical
1036,1036_w2230,0,Let's,8643.08,8643.361,whisper_canonical
1036,1036_w2230,1,not,8643.541,8643.781,whisper_canonical
1036,1036_w2230,2,act,8643.841,8644.001,whisper_canonical
1036,1036_w2230,3,like,8644.021,8644.121,whisper_canonical
1036,1036_w2230,4,children.,8644.141,8644.382,whisper_canonical
1036,1036_w2231,0,President,8644.402,8644.762,whisper_canonical
1036,1036_w2231,1,"Trump,",8644.802,8645.002,whisper_canonical
1036,1036_w2231,2,we're,8645.022,8645.162,whisper_canonical
1036,1036_w2231,3,going,8645.182,8645.342,whisper_canonical
1036,1036_w2231,4,to,8645.362,8645.503,whisper_canonical
1036,1036_w2231,5,carry,8645.523,8645.663,whisper_canonical
1036,1036_w2231,6,on.,8645.683,8645.763,whisper_canonical
1036,1036_w2232,0,Let's,8645.783,8646.023,whisper_canonical
1036,1036_w2232,1,not,8646.083,8646.223,whisper_canonical
1036,1036_w2232,2,act,8646.303,8646.443,whisper_canonical
1036,1036_w2232,3,like,8646.483,8646.623,whisper_canonical
1036,1036_w2232,4,children.,8646.663,8646.984,whisper_canonical
1036,1036_w2233,0,to,8647.826,8648.066,whisper_canonical
1036,1036_w2233,1,a,8648.146,8648.186,whisper_canonical
1036,1036_w2233,2,specific,8648.206,8648.787,whisper_canonical
1036,1036_w2233,3,concern,8648.827,8649.388,whisper_canonical
1036,1036_w2233,4,that,8649.948,8650.068,whisper_canonical
1036,1036_w2233,5,voters,8650.088,8650.388,whisper_canonical
1036,1036_w2233,6,have,8650.428,8650.589,whisper_canonical
1036,1036_w2233,7,about,8650.629,8650.829,whisper_canonical
1036,1036_w2233,8,you.,8650.849,8651.009,whisper_canonical
1036,1036_w2234,0,Will,8651.89,8652.05,whisper_canonical
1036,1036_w2234,1,you,8652.07,8652.17,whisper_canonical
1036,1036_w2234,2,pledge,8652.21,8652.51,whisper_canonical
1036,1036_w2234,3,tonight,8652.57,8652.971,whisper_canonical
1036,1036_w2234,4,that,8653.651,8653.832,whisper_canonical
1036,1036_w2234,5,once,8653.992,8654.152,whisper_canonical
1036,1036_w2234,6,all,8654.332,8654.472,whisper_canonical
1036,1036_w2234,7,legal,8654.552,8654.873,whisper_canonical
1036,1036_w2234,8,challenges,8654.933,8655.513,whisper_canonical
1036,1036_w2234,9,have,8655.553,8655.673,whisper_canonical
1036,1036_w2234,10,been,8655.713,8655.853,whisper_canonical
1036,1036_w2234,11,exhausted,8655.894,8656.434,whisper_canonical
1036,1036_w2234,12,that,8656.614,8656.754,whisper_canonical
1036,1036_w2234,13,you,8656.894,8657.055,whisper_canonical
1036,1036_w2234,14,will,8657.135,8657.415,whisper_canonical
1036,1036_w2234,15,accept,8657.575,8657.995,whisper_canonical
1036,1036_w2234,16,the,8658.556,8658.656,whisper_canonical
1036,1036_w2234,17,results,8658.696,8659.056,whisper_canonical
1036,1036_w2234,18,of,8659.096,8659.137,whisper_canonical
1036,1036_w2234,19,this,8659.177,8659.337,whisper_canonical
1036,1036_w2234,20,election,8659.417,8659.857,whisper_canonical
1036,1036_w2234,21,regardless,8659.937,8660.478,whisper_canonical
1036,1036_w2234,22,of,8660.518,8660.578,whisper_canonical
1036,1036_w2234,23,who,8660.618,8660.758,whisper_canonical
1036,1036_w2234,24,wins?,8660.778,8661.078,whisper_canonical
1036,1036_w2235,0,And,8661.759,8661.959,whisper_canonical
1036,1036_w2235,1,you,8662.88,8662.96,whisper_canonical
1036,1036_w2235,2,will,8662.98,8663.12,whisper_canonical
1036,1036_w2235,3,say,8663.16,8663.3,whisper_canonical
1036,1036_w2235,4,right,8663.4,8663.601,whisper_canonical
1036,1036_w2235,5,now,8663.681,8663.881,whisper_canonical
1036,1036_w2235,6,that,8663.941,8664.081,whisper_canonical
1036,1036_w2235,7,political,8664.141,8664.642,whisper_canonical
1036,1036_w2235,8,violence,8664.702,8665.122,whisper_canonical
1036,1036_w2235,9,in,8665.162,8665.222,whisper_canonical
1036,1036_w2235,10,any,8665.382,8665.542,whisper_canonical
1036,1036_w2235,11,form,8665.622,8665.943,whisper_canonical
1036,1036_w2235,12,is,8666.263,8666.343,whisper_canonical
1036,1036_w2235,13,unacceptable.,8666.423,8667.024,whisper_canonical
1036,1036_w2236,0,"Well,",8667.763,8667.903,whisper_canonical
1036,1036_w2236,1,I,8667.923,8667.963,whisper_canonical
1036,1036_w2236,2,shouldn't,8668.003,8668.283,whisper_canonical
1036,1036_w2236,3,have,8668.343,8668.524,whisper_canonical
1036,1036_w2236,4,to,8668.584,8668.684,whisper_canonical
1036,1036_w2236,5,say,8668.724,8668.904,whisper_canonical
1036,1036_w2236,6,"that,",8668.944,8669.104,whisper_canonical
1036,1036_w2236,7,"but,",8669.164,8669.284,whisper_canonical
1036,1036_w2236,8,of,8669.304,8669.364,whisper_canonical
1036,1036_w2236,9,"course,",8669.424,8669.664,whisper_canonical
1036,1036_w2236,10,I,8669.724,8669.805,whisper_canonical
1036,1036_w2236,11,believe,8669.865,8670.165,whisper_canonical
1036,1036_w2236,12,that.,8670.205,8670.425,whisper_canonical
1036,1036_w2237,0,It's,8670.785,8670.925,whisper_canonical
1036,1036_w2237,1,totally,8671.045,8671.386,whisper_canonical
1036,1036_w2237,2,unacceptable.,8671.446,8672.146,whisper_canonical
1036,1036_w2238,0,And,8672.867,8672.967,whisper_canonical
1036,1036_w2238,1,if,8673.007,8673.047,whisper_canonical
1036,1036_w2238,2,you,8673.087,8673.187,whisper_canonical
1036,1036_w2238,3,would,8673.207,8673.347,whisper_canonical
1036,1036_w2238,4,see,8673.387,8673.527,whisper_canonical
1036,1036_w2238,5,my,8673.567,8673.687,whisper_canonical
1036,1036_w2238,6,statements,8673.747,8674.128,whisper_canonical
1036,1036_w2238,7,that,8674.148,8674.288,whisper_canonical
1036,1036_w2238,8,I,8674.308,8674.408,whisper_canonical
1036,1036_w2238,9,made,8674.428,8674.588,whisper_canonical
1036,1036_w2238,10,on,8674.648,8674.748,whisper_canonical
1036,1036_w2238,11,Twitter,8674.788,8675.088,whisper_canonical
1036,1036_w2238,12,at,8675.108,8675.168,whisper_canonical
1036,1036_w2238,13,the,8675.209,8675.289,whisper_canonical
1036,1036_w2238,14,"time,",8675.329,8675.609,whisper_canonical
1036,1036_w2238,15,and,8676.129,8676.229,whisper_canonical
1036,1036_w2238,16,also,8676.309,8676.59,whisper_canonical
1036,1036_w2238,17,my,8676.65,8676.77,whisper_canonical
1036,1036_w2238,18,statement,8676.81,8677.09,whisper_canonical
1036,1036_w2238,19,that,8677.11,8677.23,whisper_canonical
1036,1036_w2238,20,I,8677.27,8677.35,whisper_canonical
1036,1036_w2238,21,made,8677.37,8677.51,whisper_canonical
1036,1036_w2238,22,in,8677.57,8677.61,whisper_canonical
1036,1036_w2238,23,the,8677.65,8677.73,whisper_canonical
1036,1036_w2238,24,Rose,8677.77,8677.991,whisper_canonical
1036,1036_w2238,25,"Garden,",8678.011,8678.271,whisper_canonical
1036,1036_w2238,26,you,8678.291,8678.391,whisper_canonical
1036,1036_w2238,27,would,8678.411,8678.551,whisper_canonical
1036,1036_w2238,28,say,8678.571,8678.691,whisper_canonical
1036,1036_w2238,29,it's,8678.711,8678.811,whisper_canonical
1036,1036_w2238,30,one,8678.891,8678.971,whisper_canonical
1036,1036_w2238,31,of,8679.011,8679.051,whisper_canonical
1036,1036_w2238,32,the,8679.091,8679.211,whisper_canonical
1036,1036_w2238,33,strongest,8679.292,8679.732,whisper_canonical
1036,1036_w2238,34,statements,8679.752,8680.112,whisper_canonical
1036,1036_w2238,35,you've,8680.132,8680.332,whisper_canonical
1036,1036_w2238,36,ever,8680.372,8680.532,whisper_canonical
1036,1036_w2238,37,seen.,8680.572,8680.773,whisper_canonical
1036,1036_w2239,0,In,8680.873,8680.953,whisper_canonical
1036,1036_w2239,1,addition,8680.993,8681.333,whisper_canonical
1036,1036_w2239,2,to,8681.373,8681.453,whisper_canonical
1036,1036_w2239,3,the,8681.513,8681.593,whisper_canonical
1036,1036_w2239,4,speech,8681.633,8681.893,whisper_canonical
1036,1036_w2239,5,I,8681.953,8682.034,whisper_canonical
1036,1036_w2239,6,"made,",8682.074,8682.234,whisper_canonical
1036,1036_w2239,7,in,8682.794,8682.874,whisper_canonical
1036,1036_w2239,8,front,8682.914,8683.094,whisper_canonical
1036,1036_w2239,9,"of,",8683.114,8683.174,whisper_canonical
1036,1036_w2239,10,I,8683.254,8683.314,whisper_canonical
1036,1036_w2239,11,"believe,",8683.355,8683.635,whisper_canonical
1036,1036_w2239,12,the,8683.675,8683.755,whisper_canonical
1036,1036_w2239,13,largest,8683.795,8684.155,whisper_canonical
1036,1036_w2239,14,crowd,8684.195,8684.435,whisper_canonical
1036,1036_w2239,15,I've,8684.455,8684.615,whisper_canonical
1036,1036_w2239,16,ever,8684.675,8684.816,whisper_canonical
1036,1036_w2239,17,spoken,8684.876,8685.236,whisper_canonical
1036,1036_w2239,18,to.,8685.276,8685.456,whisper_canonical
1036,1036_w2240,0,And,8685.576,8685.676,whisper_canonical
1036,1036_w2240,1,I,8685.696,8685.716,whisper_canonical
1036,1036_w2240,2,will,8685.776,8685.916,whisper_canonical
1036,1036_w2240,3,tell,8685.956,8686.137,whisper_canonical
1036,1036_w2240,4,"you,",8686.157,8686.317,whisper_canonical
1036,1036_w2240,5,nobody,8686.637,8686.917,whisper_canonical
1036,1036_w2240,6,ever,8686.937,8687.077,whisper_canonical
1036,1036_w2240,7,talks,8687.117,8687.357,whisper_canonical
1036,1036_w2240,8,about,8687.418,8687.658,whisper_canonical
1036,1036_w2240,9,that.,8687.698,8687.878,whisper_canonical
1036,1036_w2241,0,They,8687.918,8688.038,whisper_canonical
1036,1036_w2241,1,talk,8688.078,8688.278,whisper_canonical
1036,1036_w2241,2,about,8688.338,8688.578,whisper_canonical
1036,1036_w2241,3,a,8689.079,8689.139,whisper_canonical
1036,1036_w2241,4,relatively,8689.219,8689.659,whisper_canonical
1036,1036_w2241,5,small,8689.699,8689.939,whisper_canonical
1036,1036_w2241,6,number,8689.979,8690.18,whisper_canonical
1036,1036_w2241,7,of,8690.22,8690.26,whisper_canonical
1036,1036_w2241,8,people,8690.28,8690.56,whisper_canonical
1036,1036_w2241,9,that,8690.6,8690.76,whisper_canonical
1036,1036_w2241,10,went,8690.82,8690.98,whisper_canonical
1036,1036_w2241,11,to,8691.02,8691.1,whisper_canonical
1036,1036_w2241,12,the,8691.14,8691.22,whisper_canonical
1036,1036_w2241,13,Capitol.,8691.26,8691.661,whisper_canonical
1036,1036_w2242,0,And,8692.221,8692.321,whisper_canonical
1036,1036_w2242,1,in,8692.341,8692.401,whisper_canonical
1036,1036_w2242,2,many,8692.461,8692.641,whisper_canonical
1036,1036_w2242,3,"cases,",8692.681,8693.062,whisper_canonical
1036,1036_w2242,4,we're,8693.122,8693.282,whisper_canonical
1036,1036_w2242,5,ushered,8693.342,8693.602,whisper_canonical
1036,1036_w2242,6,in,8693.662,8693.762,whisper_canonical
1036,1036_w2242,7,by,8693.802,8693.943,whisper_canonical
1036,1036_w2242,8,the,8693.983,8694.083,whisper_canonical
1036,1036_w2242,9,police.,8694.103,8694.403,whisper_canonical
1036,1036_w2243,0,And,8694.803,8694.883,whisper_canonical
1036,1036_w2243,1,as,8694.943,8695.023,whisper_canonical
1036,1036_w2243,2,Nancy,8695.083,8695.404,whisper_canonical
1036,1036_w2243,3,Pelosi,8695.444,8695.904,whisper_canonical
1036,1036_w2243,4,"said,",8695.964,8696.184,whisper_canonical
1036,1036_w2243,5,it,8696.545,8696.605,whisper_canonical
1036,1036_w2243,6,was,8696.665,8696.765,whisper_canonical
1036,1036_w2243,7,her,8696.805,8696.925,whisper_canonical
1036,1036_w2243,8,"responsibility,",8696.985,8697.886,whisper_canonical
1036,1036_w2243,9,not,8697.926,8698.086,whisper_canonical
1036,1036_w2243,10,mine.,8698.126,8698.406,whisper_canonical
1036,1036_w2244,0,She,8698.506,8698.626,whisper_canonical
1036,1036_w2244,1,said,8698.687,8698.847,whisper_canonical
1036,1036_w2244,2,that,8698.867,8699.007,whisper_canonical
1036,1036_w2244,3,loud,8699.067,8699.287,whisper_canonical
1036,1036_w2244,4,and,8699.327,8699.407,whisper_canonical
1036,1036_w2244,5,clear.,8699.447,8699.727,whisper_canonical
1036,1036_w2245,0,But,8700.288,8700.428,whisper_canonical
