debate_audio_id,turn_id,speaker_raw,n_words,start_sec,end_sec,duration_sec,text
1027,1027_t0021,TRUMP,11,1018.83,1020.8,1.97,I did not. I did not. I do not say that.
1027,1027_t0022,CLINTON,5,1020.8,1022.47,1.67,I think science is real.
1027,1027_t0023,TRUMP,5,1022.86,1024.83,1.97,I do not say that.
1027,1027_t0024,CLINTON,119,1024.83,1060.45,35.62,"And I think it's important that we grip this and deal with it, both at home and abroad. And here's what we can do. We can deploy a half a billion more solar panels. We can have enough clean energy to power every home. We can build a new modern electric grid. That's a lot of jobs; that's a lot of new economic activity. So I've tried to be very specific about what we can and should do, and I am determined that we're going to get the economy really moving again, building on the progress we've made over the last eight years, but never going back to what got us in trouble in the first place."
1027,1027_t0025,HOLT,2,1060.66,1061.18,0.52,Mr. Trump?
1027,1027_t0026,TRUMP,239,1061.18,1140.03,78.85,"She talks about solar panels. We invested in a solar company, our country. That was a disaster. They lost plenty of money on that one. Now, look, I'm a great believer in all forms of energy, but we're putting a lot of people out of work. Our energy policies are a disaster. Our country is losing so much in terms of energy, in terms of paying off our debt. You can't do what you're looking to do with $20 trillion in debt. The Obama administration, from the time they've come in, is over 230 years' worth of debt, and he's topped it. He's doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact. So I will tell you this. We have to do a much better job at keeping our jobs. And we have to do a much better job at giving companies incentives to build new companies or to expand, because they're not doing it. And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone. And, Hillary, I'd just ask you this. You've been doing this for 30 years. Why are you just thinking about these solutions right now? For 30 years, you've been doing it, and now you're just starting to think of solutions."
1027,1027_t0027,CLINTON,2,1140.03,1140.32,0.29,"Well, actually…"
1027,1027_t0028,TRUMP,14,1140.32,1144.74,4.42,I will bring—excuse me. I will bring back jobs. You can't bring back jobs.
1027,1027_t0029,CLINTON,11,1144.74,1149.83,5.09,"Well, actually, I have thought about this quite a bit."
1027,1027_t0030,TRUMP,4,1149.83,1150.52,0.69,"Yeah, for 30 years."
1027,1027_t0031,CLINTON,34,1150.52,1157.85,7.33,"And I have—well, not quite that long. I think my husband did a pretty good job in the 1990s. I think a lot about what worked and how we can make it work again…"
1027,1027_t0032,TRUMP,4,1157.85,1158.88,1.03,"Well, he approved NAFTA…"
1027,1027_t0033,CLINTON,7,1158.88,1160.5,1.62,"… million new jobs, a balanced budget…"
1027,1027_t0034,TRUMP,15,1160.5,1165.16,4.66,"He approved NAFTA, which is the single worst trade deal ever approved in this country."
1027,1027_t0035,CLINTON,202,1165.5,1229.86,64.36,"Incomes went up for everybody. Manufacturing jobs went up also in the 1990s, if we're actually going to look at the facts. When I was in the Senate, I had a number of trade deals that came before me, and I held them all to the same test. Will they create jobs in America? Will they raise incomes in America? And are they good for our national security? Some of them I voted for. The biggest one, a multinational one known as CAFTA, I voted against. And because I hold the same standards as I look at all of these trade deals. But let's not assume that trade is the only challenge we have in the economy. I think it is a part of it, and I've said what I'm going to do. I'm going to have a special prosecutor. We're going to enforce the trade deals we have, and we're going to hold people accountable. When I was secretary of state, we actually increased American exports globally 30 percent. We increased them to China 50 percent. So I know how to really work to get new jobs and to get exports that helped to create more new jobs."
1027,1027_t0036,HOLT,2,1229.86,1230.04,0.18,Very quickly…
1027,1027_t0037,TRUMP,17,1230.04,1232.73,2.69,But you haven't done it in 30 years or 26 years or any number you want to…
1027,1027_t0038,CLINTON,7,1232.73,1234.0,1.27,"Well, I've been a senator, Donald…"
1027,1027_t0039,TRUMP,8,1234.0,1235.58,1.58,You haven't done it. You haven't done it.
1027,1027_t0040,CLINTON,8,1235.58,1237.5,1.92,And I have been a secretary of state…
1027,1027_t0041,TRUMP,2,1237.5,1237.94,0.44,Excuse me.
1027,1027_t0042,CLINTON,6,1237.94,1239.51,1.57,And I have done a lot…
1027,1027_t0043,TRUMP,18,1239.51,1244.19,4.68,"Your husband signed NAFTA, which was one of the worst things that ever happened to the manufacturing industry."
1027,1027_t0044,CLINTON,8,1244.19,1246.92,2.73,"Well, that's your opinion. That is your opinion."
1027,1027_t0045,TRUMP,110,1246.92,1282.03,35.11,"You go to New England, you go to Ohio, Pennsylvania, you go anywhere you want, Secretary Clinton, and you will see devastation where manufacture is down 30, 40, sometimes 50 percent. NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country. And now you want to approve Trans-Pacific Partnership. You were totally in favor of it. Then you heard what I was saying, how bad it is, and you said, I can't win that debate. But you know that if you did win, you would approve that, and that will be almost as bad as NAFTA. Nothing will ever top NAFTA."
1027,1027_t0046,CLINTON,26,1282.03,1289.29,7.26,"Well, that is just not accurate. I was against it once it was finally negotiated and the terms were laid out. I wrote about that in…"
1027,1027_t0047,TRUMP,6,1289.29,1290.94,1.65,You called it the gold standard.
1027,1027_t0048,TRUMP,18,1290.94,1294.0,3.06,You called it the gold standard of trade deals. You said it's the finest deal you've ever seen.
1027,1027_t0049,CLINTON,1,1294.03,1294.31,0.28,No.
1027,1027_t0050,TRUMP,19,1294.31,1299.74,5.43,"And then you heard what I said about it, and all of a sudden you were against it."
1027,1027_t0051,CLINTON,34,1299.74,1308.55,8.81,"Well, Donald, I know you live in your own reality, but that is not the facts. The facts are—I did say I hoped it would be a good deal, but when it was negotiated…"
1027,1027_t0052,TRUMP,1,1308.55,1308.61,0.06,Not.
1027,1027_t0053,CLINTON,18,1308.61,1314.28,5.67,"… which I was not responsible for, I concluded it wasn't. I wrote about that in my book…"
1027,1027_t0054,TRUMP,6,1314.28,1316.52,2.24,So is it President Obama's fault?
1027,1027_t0055,CLINTON,5,1316.52,1317.84,1.32,… before you even announced.
1027,1027_t0056,TRUMP,6,1317.84,1320.18,2.34,Is it President Obama's fault?
1027,1027_t0057,CLINTON,4,1320.18,1322.21,2.03,"Look, there are differences…"
1027,1027_t0058,TRUMP,6,1322.21,1323.71,1.5,"Secretary, is it President Obama's fault?"
1027,1027_t0059,CLINTON,2,1323.71,1324.69,0.98,There are…
1027,1027_t0060,TRUMP,4,1324.69,1325.89,1.2,Because he's pushing it.
1027,1027_t0061,CLINTON,61,1325.89,1343.04,17.15,"There are different views about what's good for our country, our economy, and our leadership in the world. And I think it's important to look at what we need to do to get the economy going again. That's why I said new jobs with rising incomes, investments, not in more tax cuts that would add $5 trillion to the debt."
1027,1027_t0062,TRUMP,5,1343.04,1344.35,1.31,But you have no plan.
1027,1027_t0063,CLINTON,5,1344.35,1344.94,0.59,"But in—oh, but I do."
1027,1027_t0064,TRUMP,5,1344.94,1345.94,1.0,"Secretary, you have no plan."
1027,1027_t0065,CLINTON,22,1345.94,1351.42,5.48,"In fact, I have written a book about it. It's called ""Stronger Together."" You can pick it up tomorrow at a bookstore…"
1027,1027_t0066,TRUMP,4,1351.42,1352.44,1.02,That's about all you've…
1027,1027_t0067,HOLT,4,1352.44,1353.65,1.21,"Folks, we're going to…"
1027,1027_t0068,CLINTON,7,1353.83,1357.1,3.27,… or at an airport near you.
1027,1027_t0069,HOLT,5,1357.1,1358.15,1.05,We're going to move to…
1027,1027_t0070,CLINTON,80,1358.15,1383.52,25.37,"But it's because I see this—we need to have strong growth, fair growth, sustained growth. We also have to look at how we help families balance the responsibilities at home and the responsibilities at business. So we have a very robust set of plans. And people have looked at both of our plans, have concluded that mine would create 10 million jobs and yours would lose us 3.5 million jobs, and explode the debt which would have a recession."
1027,1027_t0071,TRUMP,183,1383.52,1440.75,57.23,"You are going to approve one of the biggest tax cuts in history. You are going to approve one of the biggest tax increases in history. You are going to drive business out. Your regulations are a disaster, and you're going to increase regulations all over the place. And by the way, my tax cut is the biggest since Ronald Reagan. I'm very proud of it. It will create tremendous numbers of new jobs. But regulations, you are going to regulate these businesses out of existence. When I go around—Lester, I tell you this, I've been all over. And when I go around, despite the tax cut, the thing—the things that business as in people like the most is the fact that I'm cutting regulation. You have regulations on top of regulations, and new companies cannot form and old companies are going out of business. And you want to increase the regulations and make them even worse. I'm going to cut regulations. I'm going to cut taxes big league, and you're going to raise taxes big league, end of story."
1027,1027_t0072,HOLT,26,1440.75,1444.75,4.0,"Let me get you to pause right there, because we're going to move into—we're going to move into the next segment. We're going to talk taxes…"
1027,1027_t0073,CLINTON,7,1444.75,1446.19,1.44,That can't—that can't be left to stand.
1027,1027_t0074,HOLT,12,1446.19,1450.89,4.7,Please just take 30 seconds and then we're going to go on.
1027,1027_t0075,CLINTON,18,1450.89,1457.88,6.99,"I kind of assumed that there would be a lot of these charges and claims, and so…"
1027,1027_t0076,TRUMP,1,1457.88,1457.96,0.08,Facts.
1027,1027_t0077,CLINTON,41,1457.96,1468.22,10.26,"So we have taken the home page of my website, HillaryClinton.com, and we've turned it into a fact-checker. So if you want to see in real-time what the facts are, please go and take a look. Because what I have proposed…"
1027,1027_t0078,TRUMP,10,1468.22,1471.8,3.58,"And take a look at mine, also, and you'll see."
1027,1027_t0079,CLINTON,75,1471.8,1496.17,24.37,"… would not add a penny to the debt, and your plans would add $5 trillion to the debt. What I have proposed would cut regulations and streamline them for small businesses. What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy. And I think it's time that the wealthy and corporations paid their fair share to support this country."
1027,1027_t0080,HOLT,8,1496.17,1496.84,0.67,"Well, you just opened the next segment."
1027,1027_t0081,TRUMP,7,1496.84,1497.63,0.79,"Well, could I just finish—I think I…"
1027,1027_t0082,HOLT,9,1497.63,1500.05,2.42,I'm going to give you a chance right here…
1027,1027_t0083,TRUMP,16,1500.05,1504.36,4.31,"I think I should—you go to her website, and you take a look at her website."
1027,1027_t0084,HOLT,6,1504.36,1506.17,1.81,… with a new 15-minute segment…
1027,1027_t0085,TRUMP,7,1506.17,1508.18,2.01,She's going to raise taxes $1.3 trillion.
1027,1027_t0086,HOLT,5,1508.18,1509.21,1.03,"Mr. Trump, I'm going to…"
1027,1027_t0087,TRUMP,47,1509.35,1521.89,12.54,And look at her website. You know what? It's no difference than this. She's telling us how to fight ISIS. Just go to her website. She tells you how to fight ISIS on her website. I don't think General Douglas MacArthur would like that too much.
1027,1027_t0088,HOLT,5,1521.89,1523.09,1.2,"The next segment, we're continuing…"
1027,1027_t0089,CLINTON,10,1523.09,1524.65,1.56,"Well, at least I have a plan to fight ISIS."
1027,1027_t0090,HOLT,3,1524.65,1525.56,0.91,… achieving prosperity…
1027,1027_t0091,TRUMP,11,1525.59,1528.65,3.06,"No, no, you're telling the enemy everything you want to do."
1027,1027_t0092,CLINTON,6,1528.65,1530.5,1.85,"No, we're not. No, we're not."
1027,1027_t0093,TRUMP,25,1530.5,1539.0,8.5,"See, you're telling the enemy everything you want to do. No wonder you've been fighting—no wonder you've been fighting ISIS your entire adult life."
1027,1027_t0094,CLINTON,9,1539.0,1542.1,3.1,"That's a—that's—go to the—please, fact checkers, get to work."
1027,1027_t0095,HOLT,81,1542.1,1564.56,22.46,"OK, you are unpacking a lot here. And we're still on the issue of achieving prosperity. And I want to talk about taxes. The fundamental difference between the two of you concerns the wealthy. Secretary Clinton, you're calling for a tax increase on the wealthiest Americans. I'd like you to further defend that. And, Mr. Trump, you're calling for tax cuts for the wealthy. I'd like you to defend that. And this next two-minute answer goes to you, Mr. Trump."
1027,1027_t0096,TRUMP,325,1564.56,1662.0,97.44,"Well, I'm really calling for major jobs, because the wealthy are going to create tremendous jobs. They're going to expand their companies. They're going to do a tremendous job. I'm getting rid of the carried interest provision. And if you really look, it's not a tax—it's really not a great thing for the wealthy. It's a great thing for the middle class. It's a great thing for companies to expand. And when these people are going to put billions and billions of dollars into companies, and when they're going to bring $2.5 trillion back from overseas, where they can't bring the money back, because politicians like Secretary Clinton won't allow them to bring the money back, because the taxes are so onerous, and the bureaucratic red tape, so what—is so bad. So what they're doing is they're leaving our country, and they're, believe it or not, leaving because taxes are too high and because some of them have lots of money outside of our country. And instead of bringing it back and putting the money to work, because they can't work out a deal to—and everybody agrees it should be brought back. Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together. Because we have—we have a president that can't sit them around a table and get them to approve something. And here's the thing. Republicans and Democrats agree that this should be done, $2.5 trillion. I happen to think it's double that. It's probably $5 trillion that we can't bring into our country, Lester. And with a little leadership, you'd get it in here very quickly, and it could be put to use on the inner cities and lots of other things, and it would be beautiful. But we have no leadership. And honestly, that starts with Secretary Clinton."
1027,1027_t0097,HOLT,20,1662.0,1665.74,3.74,"All right. You have two minutes of the same question to defend tax increases on the wealthiest Americans, Secretary Clinton."
1027,1027_t0098,CLINTON,22,1665.84,1676.49,10.65,"I have a feeling that by, the end of this evening, I'm going to be blamed for everything that's ever happened."
1027,1027_t0099,TRUMP,2,1676.84,1677.68,0.84,Why not?
1027,1027_t0100,CLINTON,26,1677.68,1684.0,6.32,"Why not? Yeah, why not? You know, just join the debate by saying more crazy things. Now, let me say this, it is absolutely the case…"
1027,1027_t0101,TRUMP,15,1684.0,1688.44,4.44,There's nothing crazy about not letting our companies bring their money back into their country.
1027,1027_t0102,HOLT,8,1689.58,1693.11,3.53,"This is—this is Secretary Clinton's two minutes, please."
1027,1027_t0103,TRUMP,1,1693.11,1693.68,0.57,Yes.
1027,1027_t0104,CLINTON,49,1693.71,1709.5,15.79,"Yeah, well, let's start the clock again, Lester. We've looked at your tax proposals. I don't see changes in the corporate tax rates or the kinds of proposals you're referring to that would cause the repatriation, bringing back of money that's stranded overseas. I happen to support that."
1027,1027_t0105,TRUMP,5,1709.5,1711.53,2.03,Then you didn't read it.
1027,1027_t0106,CLINTON,54,1712.36,1728.23,15.87,"I happen to—I happen to support that in a way that will actually work to our benefit. But when I look at what you have proposed, you have what is called now the Trump loophole, because it would so advantage you and the business you do. You've proposed an approach that has a…"
1027,1027_t0107,TRUMP,12,1728.23,1732.1,3.87,Who gave it that name? The first I've—who gave it that name?
1027,1027_t0108,HOLT,8,1732.1,1733.69,1.59,"Mr. Trump, this is Secretary Clinton's two minutes."
1027,1027_t0109,CLINTON,17,1733.69,1738.27,4.58,… $4 billion tax benefit for your family. And when you look at what you are proposing…
1027,1027_t0110,TRUMP,8,1738.27,1741.94,3.67,How much? How much for my family?
1027,1027_t0111,CLINTON,3,1741.94,1742.66,0.72,… it is…
1027,1027_t0112,TRUMP,3,1742.66,1743.52,0.86,"Lester, how much?"
1027,1027_t0113,CLINTON,134,1743.52,1797.08,53.56,"… as I said, trumped-up trickle-down. Trickle-down did not work. It got us into the mess we were in, in 2008 and 2009. Slashing taxes on the wealthy hasn't worked. And a lot of really smart, wealthy people know that. And they are saying, hey, we need to do more to make the contributions we should be making to rebuild the middle class. I don't think top-down works in America. I think building the middle class, investing in the middle class, making college debt-free so more young people can get their education, helping people refinance their—their debt from college at a lower rate. Those are the kinds of things that will really boost the economy. Broad-based, inclusive growth is what we need in America, not more advantages for people at the very top."
1027,1027_t0114,HOLT,3,1797.08,1798.38,1.3,"Mr. Trump, we're…"
1027,1027_t0115,TRUMP,192,1798.38,1859.63,61.25,"Typical politician. All talk, no action. Sounds good, doesn't work. Never going to happen. Our country is suffering because people like Secretary Clinton have made such bad decisions in terms of our jobs and in terms of what's going on. Now, look, we have the worst revival of an economy since the Great Depression. And believe me: We're in a bubble right now. And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down. We are in a big, fat, ugly bubble. And we better be awfully careful. And we have a Fed that's doing political things. This Janet Yellen of the Fed. The Fed is doing political—by keeping the interest rates at this level. And believe me: The day Obama goes off, and he leaves, and goes out to the golf course for the rest of his life to play golf, when they raise interest rates, you're going to see some very bad things happen, because the Fed is not doing their job. The Fed is being more political than Secretary Clinton."
1027,1027_t0116,HOLT,66,1859.63,1880.26,20.63,"Mr. Trump, we're talking about the burden that Americans have to pay, yet you have not released your tax returns. And the reason nominees have released their returns for decades is so that voters will know if their potential president owes money to—who he owes it to and any business conflicts. Don't Americans have a right to know if there are any conflicts of interest?"
1027,1027_t0117,TRUMP,183,1880.26,1944.48,64.22,"I don't mind releasing—I'm under a routine audit. And it'll be released. And—as soon as the audit's finished, it will be released. But you will learn more about Donald Trump by going down to the federal elections, where I filed a 104-page essentially financial statement of sorts, the forms that they have. It shows income—in fact, the income—I just looked today—the income is filed at $694 million for this past year, $694 million. If you would have told me I was going to make that 15 or 20 years ago, I would have been very surprised. But that's the kind of thinking that our country needs. When we have a country that's doing so badly, that's being ripped off by every single country in the world, it's the kind of thinking that our country needs, because everybody—Lester, we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year. You know what that is? That means, who's negotiating these trade deals? We have people that are political hacks negotiating our trade deals."
1027,1027_t0118,HOLT,5,1944.48,1946.69,2.21,The IRS says an audit…
1027,1027_t0119,TRUMP,2,1946.69,1947.08,0.39,Excuse me.
1027,1027_t0120,HOLT,27,1947.08,1954.02,6.94,"… of your taxes—you're perfectly free to release your taxes during an audit. And so the question, does the public's right to know outweigh your personal…"
1027,1027_t0121,TRUMP,185,1954.02,2014.99,60.97,"Well, I told you, I will release them as soon as the audit. Look, I've been under audit almost for 15 years. I know a lot of wealthy people that have never been audited. I said, do you get audited? I get audited almost every year. And in a way, I should be complaining. I'm not even complaining. I don't mind it. It's almost become a way of life. I get audited by the IRS. But other people don't. I will say this. We have a situation in this country that has to be taken care of. I will release my tax returns—against my lawyer's wishes—when she releases her 33,000 e-mails that have been deleted. As soon as she releases them, I will release. I will release my tax returns. And that's against—my lawyers, they say, ""Don't do it."" I will tell you this. No—in fact, watching shows, they're reading the papers. Almost every lawyer says, you don't release your returns until the audit's complete. When the audit's complete, I'll do it. But I would go against them if she releases her e-mails."
1027,1027_t0122,HOLT,3,2014.99,2015.65,0.66,So it's negotiable?
1027,1027_t0123,TRUMP,15,2015.65,2018.53,2.88,"It's not negotiable, no. Let her release the e-mails. Why did she delete 33,000…"
1027,1027_t0124,HOLT,36,2018.53,2027.5,8.97,"Well, I'll let her answer that. But let me just admonish the audience one more time. There was an agreement. We did ask you to be silent, so it would be helpful for us. Secretary Clinton?"
1027,1027_t0125,CLINTON,203,2027.5,2098.53,71.03,"Well, I think you've just seen another example of bait-and- switch here. For 40 years, everyone running for president has released their tax returns. You can go and see nearly, I think, 39, 40 years of our tax returns, but everyone has done it. We know the IRS has made clear there is no prohibition on releasing it when you're under audit. So you've got to ask yourself, why won't he release his tax returns? And I think there may be a couple of reasons. First, maybe he's not as rich as he says he is. Second, maybe he's not as charitable as he claims to be. Third, we don't know all of his business dealings, but we have been told through investigative reporting that he owes about $650 million to Wall Street and foreign banks. Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay any federal income tax."
1027,1027_t0126,TRUMP,4,2098.74,2100.03,1.29,That makes me smart.
1027,1027_t0127,CLINTON,170,2100.03,2162.92,62.89,"So if he's paid zero, that means zero for troops, zero for vets, zero for schools or health. And I think probably he's not all that enthusiastic about having the rest of our country see what the real reasons are, because it must be something really important, even terrible, that he's trying to hide. And the financial disclosure statements, they don't give you the tax rate. They don't give you all the details that tax returns would. And it just seems to me that this is something that the American people deserve to see. And I have no reason to believe that he's ever going to release his tax returns, because there's something he's hiding. And we'll guess. We'll keep guessing at what it might be that he's hiding. But I think the question is, were he ever to get near the White House, what would be those conflicts? Who does he owe money to? Well, he owes you the answers to that, and he should provide them."
1027,1027_t0128,HOLT,16,2162.92,2166.95,4.03,He also—he also raised the issue of your e-mails. Do you want to respond to that?
1027,1027_t0129,CLINTON,13,2167.06,2170.93,3.87,"I do. You know, I made a mistake using a private e- mail."
1027,1027_t0130,TRUMP,3,2170.93,2171.45,0.52,That's for sure.
1027,1027_t0131,CLINTON,34,2171.45,2184.24,12.79,"And if I had to do it over again, I would, obviously, do it differently. But I'm not going to make any excuses. It was a mistake, and I take responsibility for that."
1027,1027_t0132,HOLT,2,2184.24,2185.41,1.17,Mr. Trump?
1027,1027_t0133,TRUMP,503,2185.5,2341.67,156.17,"That was more than a mistake. That was done purposely. OK? That was not a mistake. That was done purposely. When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful. And believe me, this country thinks it's—really thinks it's disgraceful, also. As far as my tax returns, you don't learn that much from tax returns. That I can tell you. You learn a lot from financial disclosure. And you should go down and take a look at that. The other thing, I'm extremely underleveraged. The report that said $650—which, by the way, a lot of friends of mine that know my business say, boy, that's really not a lot of money. It's not a lot of money relative to what I had. The buildings that were in question, they said in the same report, which was—actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.9 billion. And the $650 isn't even on that. But it's not $650. It's much less than that. But I could give you a list of banks, I would—if that would help you, I would give you a list of banks. These are very fine institutions, very fine banks. I could do that very quickly. I am very underleveraged. I have a great company. I have a tremendous income. And the reason I say that is not in a braggadocios way. It's because it's about time that this country had somebody running it that has an idea about money. When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our bridges are good and everything's in great shape, our airports. Our airports are like from a third world country. You land at LaGuardia, you land at Kennedy, you land at LAX, you land at Newark, and you come in from Dubai and Qatar and you see these incredible—you come in from China, you see these incredible airports, and you land—we've become a third world country. So the worst of all things has happened. We owe $20 trillion, and we're a mess. We haven't even started. And we've spent $6 trillion in the Middle East, according to a report that I just saw. Whether it's 6 or 5, but it looks like it's 6, $6 trillion in the Middle East, we could have rebuilt our country twice. And it's really a shame. And it's politicians like Secretary Clinton that have caused this problem. Our country has tremendous problems. We're a debtor nation. We're a serious debtor nation. And we have a country that needs new roads, new tunnels, new bridges, new airports, new schools, new hospitals. And we don't have the money, because it's been squandered on so many of your ideas."
1027,1027_t0134,HOLT,12,2341.67,2343.92,2.25,We'll let you respond and we'll move on to the next segment.
1027,1027_t0135,CLINTON,23,2343.92,2350.95,7.03,And maybe because you haven't paid any federal income tax for a lot of years. And the other thing I think is important…
1027,1027_t0136,TRUMP,7,2350.99,2353.37,2.38,"It would be squandered, too, believe me."
1027,1027_t0137,CLINTON,143,2353.37,2410.45,57.08,"… is if your—if your main claim to be president of the United States is your business, then I think we should talk about that. You know, your campaign manager said that you built a lot of businesses on the backs of little guys. And, indeed, I have met a lot of the people who were stiffed by you and your businesses, Donald. I've met dishwashers, painters, architects, glass installers, marble installers, drapery installers, like my dad was, who you refused to pay when they finished the work that you asked them to do. We have an architect in the audience who designed one of your clubhouses at one of your golf courses. It's a beautiful facility. It immediately was put to use. And you wouldn't pay what the man needed to be paid, what he was charging you to do…"
1027,1027_t0138,TRUMP,14,2410.45,2413.67,3.22,Maybe he didn't do a good job and I was unsatisfied with his work…
1027,1027_t0139,CLINTON,2,2413.67,2414.37,0.7,"Well, to…"
1027,1027_t0140,TRUMP,6,2414.37,2416.2,1.83,"Which our country should do, too."
1027,1027_t0141,CLINTON,140,2416.2,2473.15,56.95,"Do the thousands of people that you have stiffed over the course of your business not deserve some kind of apology from someone who has taken their labor, taken the goods that they produced, and then refused to pay them? I can only say that I'm certainly relieved that my late father never did business with you. He provided a good middle-class life for us, but the people he worked for, he expected the bargain to be kept on both sides. And when we talk about your business, you've taken business bankruptcy six times. There are a lot of great businesspeople that have never taken bankruptcy once. You call yourself the King of Debt. You talk about leverage. You even at one time suggested that you would try to negotiate down the national debt of the United States."
1027,1027_t0142,TRUMP,2,2473.15,2473.85,0.7,Wrong. Wrong.
1027,1027_t0143,CLINTON,26,2474.21,2480.32,6.11,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government."
1027,1027_t0144,HOLT,4,2480.32,2480.85,0.53,Let's let Mr. Trump…
1027,1027_t0145,CLINTON,9,2480.85,2484.69,3.84,And we need to be very clear about that.
1027,1027_t0146,TRUMP,337,2484.69,2597.93,113.24,"So, yeah, I think—I do think it's time. Look, it's all words, it's all sound bites. I built an unbelievable company. Some of the greatest assets anywhere in the world, real estate assets anywhere in the world, beyond the United States, in Europe, lots of different places. It's an unbelievable company. But on occasion, four times, we used certain laws that are there. And when Secretary Clinton talks about people that didn't get paid, first of all, they did get paid a lot, but taken advantage of the laws of the nation. Now, if you want to change the laws, you've been there a long time, change the laws. But I take advantage of the laws of the nation because I'm running a company. My obligation right now is to do well for myself, my family, my employees, for my companies. And that's what I do. But what she doesn't say is that tens of thousands of people that are unbelievably happy and that love me. I'll give you an example. We're just opening up on Pennsylvania Avenue right next to the White House, so if I don't get there one way, I'm going to get to Pennsylvania Avenue another. But we're opening the Old Post Office. Under budget, ahead of schedule, saved tremendous money. I'm a year ahead of schedule. And that's what this country should be doing. We build roads and they cost two and three and four times what they're supposed to cost. We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing. When we look at the budget, the budget is bad to a large extent because we have people that have no idea as to what to do and how to buy. The Trump International is way under budget and way ahead of schedule. And we should be able to do that for our country."
1027,1027_t0147,HOLT,111,2597.93,2636.5,38.57,"Well, we're well behind schedule, so I want to move to our next segment. We move into our next segment talking about America's direction. And let's start by talking about race. The share of Americans who say race relations are bad in this country is the highest it's been in decades, much of it amplified by shootings of African-Americans by police, as we've seen recently in Charlotte and Tulsa. Race has been a big issue in this campaign, and one of you is going to have to bridge a very wide and bitter gap. So how do you heal the divide? Secretary Clinton, you get two minutes on this."
1027,1027_t0148,CLINTON,321,2636.5,2757.82,121.32,"Well, you're right. Race remains a significant challenge in our country. Unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they're treated in the criminal justice system. We've just seen those two tragic examples in both Tulsa and Charlotte. And we've got to do several things at the same time. We have to restore trust between communities and the police. We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary. Everyone should be respected by the law, and everyone should respect the law. Right now, that's not the case in a lot of our neighborhoods. So I have, ever since the first day of my campaign, called for criminal justice reform. I've laid out a platform that I think would begin to remedy some of the problems we have in the criminal justice system. But we also have to recognize, in addition to the challenges that we face with policing, there are so many good, brave police officers who equally want reform. So we have to bring communities together in order to begin working on that as a mutual goal. And we've got to get guns out of the hands of people who should not have them. The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together. So we have to do two things, as I said. We have to restore trust. We have to work with the police. We have to make sure they respect the communities and the communities respect them. And we have to tackle the plague of gun violence, which is a big contributor to a lot of the problems that we're seeing today."
1027,1027_t0149,HOLT,14,2757.82,2763.3,5.48,"All right, Mr. Trump, you have two minutes. How do you heal the divide?"
1027,1027_t0150,TRUMP,378,2763.3,2895.19,131.89,"Well, first of all, Secretary Clinton doesn't want to use a couple of words, and that's law and order. And we need law and order. If we don't have it, we're not going to have a country. And when I look at what's going on in Charlotte, a city I love, a city where I have investments, when I look at what's going on throughout various parts of our country, whether it's—I mean, I can just keep naming them all day long—we need law and order in our country. I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just—just came in. We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States. We have a situation where we have our inner cities, African- Americans, Hispanics are living in hell because it's so dangerous. You walk down the street, you get shot. In Chicago, they've had thousands of shootings, thousands since January 1st. Thousands of shootings. And I'm saying, where is this? Is this a war-torn country? What are we doing? And we have to stop the violence. We have to bring back law and order. In a place like Chicago, where thousands of people have been killed, thousands over the last number of years, in fact, almost 4,000 have been killed since Barack Obama became president, over—almost 4,000 people in Chicago have been killed. We have to bring back law and order. Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York. It brought the crime rate way down. But you take the gun away from criminals that shouldn't be having it. We have gangs roaming the street. And in many cases, they're illegally here, illegal immigrants. And they have guns. And they shoot people. And we have to be very strong. And we have to be very vigilant. We have to be—we have to know what we're doing. Right now, our police, in many cases, are afraid to do anything. We have to protect our inner cities, because African-American communities are being decimated by crime, decimated."
