debate_audio_id,turn_id,sentence_id,sentence_index_in_turn,speaker_raw,n_words,n_words_matched,start_sec,end_sec,duration_sec,sentence_text
1031,1031_t0272,1031_t0272_s001,0,WALLACE,2,0,3617.089,3617.181,0.092,All right.
1031,1031_t0272,1031_t0272_s002,1,WALLACE,8,4,3617.274,3618.623,1.349,Do you want to just quickly finish up?
1031,1031_t0272,1031_t0272_s003,2,WALLACE,9,9,3618.643,3619.805,1.162,Because I want to move on to our next-
1031,1031_t0273,1031_t0273_s001,0,BIDEN,3,3,3619.985,3620.526,0.541,"Yes, I would."
1031,1031_t0273,1031_t0273_s002,1,BIDEN,23,21,3620.696,3628.775,8.079,"He’s been totally irresponsible the way in which he has handled the social distancing and people wearing masks, basically encouraged them not to."
1031,1031_t0273,1031_t0273_s003,2,BIDEN,5,4,3629.376,3630.577,1.202,He’s a fool on this.
1031,1031_t0274,1031_t0274_s001,0,TRUMP,13,13,3630.657,3633.5,2.843,"If you could get the crowds, you would have done the same thing."
1031,1031_t0274,1031_t0274_s002,1,TRUMP,3,2,3633.54,3633.825,0.285,But you can’t.
1031,1031_t0274,1031_t0274_s003,2,TRUMP,2,0,3633.851,3633.876,0.025,Nobody cares.
1031,1031_t0275,1031_t0275_s001,0,WALLACE,7,0,3633.902,3634.055,0.153,"Gentlemen, can we move on to the-"
1031,1031_t0276,1031_t0276_s001,0,TRUMP,2,2,3634.08,3634.641,0.561,Nobody cares.
1031,1031_t0277,1031_t0277_s001,0,WALLACE,8,8,3634.661,3636.082,1.421,"Gentlemen, can we move on to the economy?"
1031,1031_t0278,1031_t0278_s001,0,TRUMP,1,1,3636.122,3636.262,0.14,Yes.
1031,1031_t0279,1031_t0279_s001,0,WALLACE,16,15,3636.302,3644.129,7.827,"The economy is, I think it’s fair to say, recovering faster than expected from the shutdown-"
1031,1031_t0280,1031_t0280_s001,0,TRUMP,2,0,3644.516,3644.903,0.387,Much faster.
1031,1031_t0281,1031_t0281_s001,0,WALLACE,5,4,3645.29,3646.13,0.84,… in the second quarter.
1031,1031_t0281,1031_t0281_s002,1,WALLACE,5,5,3646.17,3648.172,2.002,The unemployment rate fell to 8.
1031,1031_t0281,1031_t0281_s003,2,WALLACE,2,2,3648.972,3649.512,0.54,4% last month.
1031,1031_t0281,1031_t0281_s004,3,WALLACE,26,26,3649.993,3657.778,7.785,"The Federal Reserve says the hit to growth, which is going to be there, is not going to be nearly as big as they had expected."
1031,1031_t0281,1031_t0281_s005,4,WALLACE,10,10,3658.378,3661.64,3.262,"President Trump, you say we are in a V-shaped recovery."
1031,1031_t0281,1031_t0281_s006,5,WALLACE,10,9,3662.942,3665.626,2.684,"Vice President Biden, you say it’s more of a K-shape."
1031,1031_t0281,1031_t0281_s007,6,WALLACE,14,14,3666.347,3671.596,5.249,What difference does that mean to the American people in terms of the economy?
1031,1031_t0281,1031_t0281_s008,7,WALLACE,8,8,3671.656,3673.84,2.184,"President Trump, in this segment you go first."
1031,1031_t0282,1031_t0282_s001,0,TRUMP,8,8,3674.386,3676.467,2.081,So we built the greatest economy in history.
1031,1031_t0282,1031_t0282_s002,1,TRUMP,9,9,3676.527,3678.769,2.242,We closed it down because of the China plague.
1031,1031_t0282,1031_t0282_s003,2,TRUMP,16,16,3678.849,3683.391,4.542,"When the plague came in, we closed it down, which was very hard psychologically to do."
1031,1031_t0282,1031_t0282_s004,3,TRUMP,12,11,3683.451,3685.473,2.022,He didn’t think we should close it down and he was wrong.
1031,1031_t0282,1031_t0282_s005,4,TRUMP,16,14,3686.333,3692.617,6.284,"Again, two million people would be dead now instead of… Still, 204,000 people is too much."
1031,1031_t0282,1031_t0282_s006,5,TRUMP,5,5,3692.837,3693.858,1.021,One person is too much.
1031,1031_t0282,1031_t0282_s007,6,TRUMP,6,6,3694.138,3695.659,1.521,Should have never happened from China.
1031,1031_t0282,1031_t0282_s008,7,TRUMP,17,15,3695.979,3700.822,4.843,But what happened is we closed it down and now we’re reopening and we’re doing record business.
1031,1031_t0282,1031_t0282_s009,8,TRUMP,2,2,3701.282,3701.522,0.24,We had 10.
1031,1031_t0282,1031_t0282_s010,9,TRUMP,13,12,3702.422,3705.944,3.522,4 million people in a four-month period that we’ve put back into the workforce.
1031,1031_t0282,1031_t0282_s011,10,TRUMP,11,9,3706.254,3709.105,2.851,That’s a record the likes of which nobody’s ever seen before.
1031,1031_t0282,1031_t0282_s012,11,TRUMP,13,12,3709.425,3712.086,2.661,And he wants to close down the… He will shut it down again.
1031,1031_t0282,1031_t0282_s013,12,TRUMP,5,5,3712.346,3713.686,1.34,He will destroy this country.
1031,1031_t0283,1031_t0283_s001,0,TRUMP,35,34,3714.166,3724.49,10.324,"A lot of people, between drugs and alcohol and depression, when you start shutting it down, you take a look at what’s happening at some of your Democrat-run states where they have these tough shutdowns."
1031,1031_t0283,1031_t0283_s002,1,TRUMP,12,10,3724.83,3727.471,2.641,And I’m telling you it’s because they don’t want to open it.
1031,1031_t0283,1031_t0283_s003,2,TRUMP,18,17,3727.651,3731.534,3.883,"One of them came out last week, you saw that, “Oh, we’re going to open up on November 9th."
1031,1031_t0283,1031_t0283_s004,3,TRUMP,3,3,3731.794,3732.716,0.922,” Why November 9th?
1031,1031_t0283,1031_t0283_s005,4,TRUMP,5,4,3732.796,3734.178,1.382,Because it’s after the election.
1031,1031_t0283,1031_t0283_s006,5,TRUMP,9,8,3734.498,3737.242,2.744,They think they’re hurting us by keeping them closed.
1031,1031_t0283,1031_t0283_s007,6,TRUMP,3,2,3737.482,3738.343,0.861,They’re hurting people.
1031,1031_t0283,1031_t0283_s008,7,TRUMP,5,5,3738.864,3739.825,0.961,People know what to do.
1031,1031_t0283,1031_t0283_s009,8,TRUMP,4,4,3740.126,3741.408,1.282,They can social distance.
1031,1031_t0283,1031_t0283_s010,9,TRUMP,9,7,3741.448,3743.431,1.983,"They can wash their hands, they can wear masks."
1031,1031_t0283,1031_t0283_s011,10,TRUMP,14,14,3743.771,3746.414,2.643,"They can do whatever they want, but they got to open these states up."
1031,1031_t0284,1031_t0284_s001,0,TRUMP,29,29,3746.875,3755.757,8.882,"When you look at North Carolina, when you look, and these governors are under siege, Pennsylvania, Michigan, and a couple of others, you got to open these states up."
1031,1031_t0284,1031_t0284_s002,1,TRUMP,3,2,3755.997,3756.797,0.8,It’s not fair.
1031,1031_t0284,1031_t0284_s003,2,TRUMP,9,7,3756.977,3759.038,2.061,You’re talking about almost it’s like being in prison.
1031,1031_t0284,1031_t0284_s004,3,TRUMP,18,16,3759.438,3764.239,4.801,"And you look at what’s going on with divorce, look at what’s going on with alcoholism and drugs."
1031,1031_t0284,1031_t0284_s005,4,TRUMP,6,5,3764.379,3765.78,1.401,"It’s a very, very sad thing."
1031,1031_t0284,1031_t0284_s006,5,TRUMP,7,6,3766.16,3767.64,1.48,And he’ll close down the whole country.
1031,1031_t0284,1031_t0284_s007,6,TRUMP,12,12,3767.74,3770.761,3.021,This guy will close down the whole country and destroy our country.
1031,1031_t0284,1031_t0284_s008,7,TRUMP,13,13,3771.241,3775.382,4.141,"Our country is coming back incredibly well, setting records as it does it."
1031,1031_t0284,1031_t0284_s009,8,TRUMP,12,10,3775.702,3778.244,2.542,"We don’t need somebody to come in and say, “Let’s shut it down."
1031,1031_t0285,1031_t0285_s001,0,WALLACE,2,2,3778.984,3779.305,0.321,All right.
1031,1031_t0285,1031_t0285_s002,1,WALLACE,4,3,3779.575,3780.506,0.931,"Your two minutes, sir."
1031,1031_t0285,1031_t0285_s003,2,WALLACE,5,4,3780.676,3781.626,0.95,We’re now moved to you.
1031,1031_t0285,1031_t0285_s004,3,WALLACE,19,16,3783.328,3789.852,6.524,"As I said, posing the question, the president says it’s a V-shape recovery, you say it’s a K-shaped recovery."
1031,1031_t0285,1031_t0285_s005,4,WALLACE,3,2,3790.132,3790.853,0.721,What’s the difference?
1031,1031_t0286,1031_t0286_s001,0,BIDEN,19,19,3790.893,3796.897,6.004,The difference is millionaires and billionaires like him in the middle of the COVID crisis have done very well.
1031,1031_t0286,1031_t0286_s002,1,BIDEN,19,18,3798.575,3808.364,9.789,"Billionaires have made another $300 billion because of his profligate tax proposal, and he only focused on the market."
1031,1031_t0286,1031_t0286_s003,2,BIDEN,28,24,3808.864,3816.43,7.566,"But you folks at home, you folks living in Scranton and Claymont and all the small towns and working class towns in America, how well are you doing?"
1031,1031_t0286,1031_t0286_s004,3,BIDEN,9,8,3816.91,3821.891,4.981,This guy paid a total of $750 in taxes.
1031,1031_t0287,1031_t0287_s001,0,TRUMP,2,0,3821.901,3821.911,0.01,That’s wrong.
1031,1031_t0288,1031_t0288_s001,0,WALLACE,2,0,3821.921,3821.931,0.01,"Sir, wait."
1031,1031_t0288,1031_t0288_s002,1,WALLACE,1,0,3821.941,3821.941,0.0,No.
1031,1031_t0288,1031_t0288_s003,2,WALLACE,1,0,3821.951,3821.951,0.0,Sir-
1031,1031_t0289,1031_t0289_s001,0,TRUMP,1,0,,,,.
1031,1031_t0290,1031_t0290_s001,0,WALLACE,3,2,3821.961,3823.132,1.171,"Yeah, I understand."
1031,1031_t0290,1031_t0290_s002,1,WALLACE,12,11,3823.282,3825.552,2.27,"You’ve agreed to the two minutes, so please let him have it."
1031,1031_t0291,1031_t0291_s001,0,BIDEN,6,6,3825.572,3826.512,0.94,Do I get my time back?
1031,1031_t0291,1031_t0291_s002,1,BIDEN,40,39,3827.172,3838.735,11.563,"The fact is that he has in fact, worked on this in a way that he’s going to be the first president of the United States to leave office, having fewer jobs in his administration than when he became president."
1031,1031_t0291,1031_t0291_s003,2,BIDEN,7,6,3839.315,3841.127,1.812,Fewer jobs than when he became president.
1031,1031_t0291,1031_t0291_s004,3,BIDEN,5,5,3841.277,3842.578,1.301,First one in American history.
1031,1031_t0292,1031_t0292_s001,0,BIDEN,18,18,3843.018,3848.442,5.424,"Secondly, the people who have lost their jobs are those people who have been on the front lines."
1031,1031_t0292,1031_t0292_s002,1,BIDEN,16,16,3848.943,3852.946,4.003,"Those people who have been saving our lives, those people who have been out there dying."
1031,1031_t0292,1031_t0292_s003,2,BIDEN,19,18,3853.386,3858.03,4.644,People who’ve been putting themselves in the way to make sure that we could all try to make it.
1031,1031_t0292,1031_t0292_s004,3,BIDEN,46,46,3858.45,3872.879,14.429,"And the idea that he is insisting that we go forward and open when you have almost half the states in America with a significant increase in COVID deaths and COVID cases in the United States of America, and he wants to open it up more."
1031,1031_t0292,1031_t0292_s005,4,BIDEN,8,7,3873.259,3874.5,1.241,Why is he want to open it up?
1031,1031_t0292,1031_t0292_s006,5,BIDEN,18,16,3874.56,3880.202,5.642,Why doesn’t he take care of the… You can’t fix the economy until you fix the COVID crisis.
1031,1031_t0292,1031_t0292_s007,6,BIDEN,25,25,3880.542,3887.365,6.823,And he has no intention of doing anything about making it better for you all at home in terms of your health and your safety.
1031,1031_t0293,1031_t0293_s001,0,BIDEN,1,1,3887.625,3888.046,0.421,Schools.
1031,1031_t0293,1031_t0293_s002,1,BIDEN,4,3,3888.346,3889.406,1.06,Why aren’t schools open?
1031,1031_t0293,1031_t0293_s003,2,BIDEN,11,11,3889.766,3892.328,2.562,Because it costs a lot of money to open them safely.
1031,1031_t0293,1031_t0293_s004,3,BIDEN,30,28,3893.488,3901.553,8.065,"They were going to give, his Administration going to give the teachers and school students masks, and then they decided no, couldn’t do that because it’s not a national emergency."
1031,1031_t0293,1031_t0293_s005,4,BIDEN,4,4,3901.934,3903.174,1.24,Not a national emergency.
1031,1031_t0293,1031_t0293_s006,5,BIDEN,7,6,3903.485,3905.996,2.512,They’ve done nothing to help small businesses.
1031,1031_t0293,1031_t0293_s007,6,BIDEN,1,1,3906.476,3906.817,0.341,Nothing.
1031,1031_t0293,1031_t0293_s008,7,BIDEN,2,1,3907.017,3907.717,0.7,They’re closing.
1031,1031_t0293,1031_t0293_s009,8,BIDEN,6,6,3908.177,3909.618,1.441,One in six is now gone.
1031,1031_t0293,1031_t0293_s010,9,BIDEN,22,21,3910.079,3916.223,6.144,He ought to get on the job and take care of the needs of the American people so we can open safely.
1031,1031_t0294,1031_t0294_s001,0,WALLACE,2,2,3916.243,3916.503,0.26,All right.
1031,1031_t0294,1031_t0294_s002,1,WALLACE,5,5,3916.663,3917.583,0.92,"Your time is up, sir."
1031,1031_t0294,1031_t0294_s003,2,WALLACE,6,4,3917.703,3918.404,0.701,We are going to get to-
1031,1031_t0295,1031_t0295_s001,0,TRUMP,6,6,3918.624,3919.725,1.101,I have to respond to that.
1031,1031_t0296,1031_t0296_s001,0,WALLACE,7,7,3919.805,3921.246,1.441,"Well, you both had two minutes, sir."
1031,1031_t0297,1031_t0297_s001,0,TRUMP,6,6,3921.786,3924.827,3.041,"Excuse me, he made a statement."
1031,1031_t0298,1031_t0298_s001,0,WALLACE,4,0,3924.987,3925.467,0.48,And so did you.
1031,1031_t0299,1031_t0299_s001,0,TRUMP,6,5,3925.627,3927.128,1.501,"No, people want their schools open."
1031,1031_t0299,1031_t0299_s002,1,TRUMP,7,6,3927.348,3928.408,1.06,They don’t want to be shut down.
1031,1031_t0299,1031_t0299_s003,2,TRUMP,7,6,3928.688,3930.089,1.401,They don’t want their state shut down.
1031,1031_t0299,1031_t0299_s004,3,TRUMP,4,4,3930.149,3931.009,0.86,They want their restaurants.
1031,1031_t0299,1031_t0299_s005,4,TRUMP,5,5,3931.089,3931.869,0.78,I look at New York.
1031,1031_t0299,1031_t0299_s006,5,TRUMP,8,6,3931.999,3933.77,1.771,It’s so sad what’s happening in New York.
1031,1031_t0299,1031_t0299_s007,6,TRUMP,20,17,3933.88,3937.992,4.112,"It’s almost like a ghost town, and I’m not sure it can ever recover what they’ve done to New York."
1031,1031_t0299,1031_t0299_s008,7,TRUMP,5,5,3938.352,3940.192,1.84,People want their places open.
1031,1031_t0299,1031_t0299_s009,8,TRUMP,8,8,3940.492,3941.873,1.381,They want to get back to their lives.
1031,1031_t0300,1031_t0300_s001,0,BIDEN,5,0,3941.97,3942.359,0.389,People want to be safe.
1031,1031_t0301,1031_t0301_s001,0,TRUMP,9,7,3942.456,3944.678,2.222,"They’ll be careful, but they want their schools open."
1031,1031_t0302,1031_t0302_s001,0,BIDEN,5,0,3944.721,3944.893,0.172,People want to be safe.
1031,1031_t0303,1031_t0303_s001,0,TRUMP,7,7,3944.936,3946.898,1.962,I’m the one that brought back football.
1031,1031_t0303,1031_t0303_s002,1,TRUMP,9,9,3946.938,3949.12,2.182,"By the way, I brought back Big Ten football."
1031,1031_t0303,1031_t0303_s003,2,TRUMP,10,10,3949.6,3952.203,2.603,It was me and I’m very happy to do it-
1031,1031_t0304,1031_t0304_s001,0,WALLACE,2,0,3952.355,3952.507,0.152,All right.
1031,1031_t0304,1031_t0304_s002,1,WALLACE,1,0,3952.66,3952.66,0.0,Let’s-
1031,1031_t0305,1031_t0305_s001,0,TRUMP,10,8,3952.812,3955.306,2.494,… and people of Ohio are very proud of me.
1031,1031_t0305,1031_t0305_s002,1,TRUMP,7,0,3955.526,3956.847,1.321,And you know how I found out?
1031,1031_t0305,1031_t0305_s003,2,TRUMP,2,0,3957.068,3957.068,0.0,When .
1031,1031_t0306,1031_t0306_s001,0,WALLACE,17,12,3957.288,3961.912,4.624,"Gentlemen, we’re going to get to your economic plans going forward in a moment, but first, Mr."
1031,1031_t0306,1031_t0306_s002,1,WALLACE,39,34,3961.952,3974.524,12.572,"President, as you well know, there’s a new report that in 2016, the year you were elected president, and 2017, your first year as president, that you paid $750 a year in federal income tax each of those years."
1031,1031_t0306,1031_t0306_s003,2,WALLACE,17,16,3979.317,3983.959,4.642,"I know that you pay a lot of other taxes, but I’m asking you this specific question."
1031,1031_t0306,1031_t0306_s004,3,WALLACE,16,15,3984.139,3990.262,6.123,Is it true that you paid $750 in federal income taxes each of those two years?
1031,1031_t0307,1031_t0307_s001,0,TRUMP,13,13,3990.323,3994.905,4.582,"I paid millions of dollars in taxes, millions of dollars of income tax."
1031,1031_t0307,1031_t0307_s002,1,TRUMP,17,16,3995.545,3999.687,4.142,"And let me just tell you, there was a story in one of the papers that paid-"
1031,1031_t0308,1031_t0308_s001,0,BIDEN,5,5,4003.809,4005.05,1.241,Show us your tax returns.
1031,1031_t0309,1031_t0309_s001,0,TRUMP,12,1,4005.49,4006.39,0.9,"I paid $38 million one year, I paid $27 million one year."
1031,1031_t0310,1031_t0310_s001,0,BIDEN,5,0,4006.464,4006.762,0.298,Show us your tax returns.
1031,1031_t0311,1031_t0311_s001,0,TRUMP,11,8,4006.836,4008.612,1.776,"You’ll see it as soon as it’s finished, you’ll see it."
1031,1031_t0311,1031_t0311_s002,1,TRUMP,12,11,4008.832,4011.273,2.441,"You know, if you wanted to, go to the Board of Elections."
1031,1031_t0311,1031_t0311_s003,2,TRUMP,31,26,4011.738,4023.599,11.861,"There’s 118 page or so report that says everything I have, every bank I have, I’m totally under leveraged because the assets are extremely good, and I built a great company."
1031,1031_t0312,1031_t0312_s001,0,WALLACE,9,6,4023.609,4024.64,1.031,"Sir, I’m asking you a specific question, which is-"
1031,1031_t0313,1031_t0313_s001,0,TRUMP,5,0,4024.68,4024.84,0.16,But let me tell you-
1031,1031_t0314,1031_t0314_s001,0,WALLACE,5,5,4024.88,4027.521,2.641,I understand all of that.
1031,1031_t0315,1031_t0315_s001,0,BIDEN,4,0,4027.533,4027.569,0.036,Release your tax return.
1031,1031_t0316,1031_t0316_s001,0,WALLACE,5,5,4027.581,4029.041,1.46,I understand all of that-
1031,1031_t0317,1031_t0317_s001,0,TRUMP,2,0,4029.154,4029.268,0.113,Let me-
1031,1031_t0318,1031_t0318_s001,0,WALLACE,2,2,4029.381,4029.882,0.501,"No, Mr."
1031,1031_t0318,1031_t0318_s002,1,WALLACE,6,6,4029.902,4031.762,1.86,"President, I’m asking you a question."
1031,1031_t0318,1031_t0318_s003,2,WALLACE,16,14,4032.402,4038.794,6.392,Will you tell us how much you paid in federal income taxes in 2016 and 2017?
1031,1031_t0319,1031_t0319_s001,0,TRUMP,3,3,4039.144,4040.065,0.921,Millions of dollars.
1031,1031_t0320,1031_t0320_s001,0,WALLACE,6,5,4040.345,4041.455,1.11,You paid millions of dollars in-
1031,1031_t0321,1031_t0321_s001,0,TRUMP,4,4,4041.465,4042.805,1.34,"Millions of dollars, yes."
1031,1031_t0322,1031_t0322_s001,0,WALLACE,3,0,4042.815,4042.836,0.021,So not 750?
1031,1031_t0323,1031_t0323_s001,0,TRUMP,3,3,4042.846,4043.626,0.78,Millions of dollars.
1031,1031_t0323,1031_t0323_s002,1,TRUMP,6,5,4043.726,4044.626,0.9,And you’ll get to see it.
1031,1031_t0323,1031_t0323_s003,2,TRUMP,6,5,4045.046,4046.006,0.96,And you’ll get to see it.
1031,1031_t0324,1031_t0324_s001,0,BIDEN,1,0,4046.186,4046.186,0.0,When?
1031,1031_t0325,1031_t0325_s001,0,TRUMP,6,6,4046.367,4047.327,0.96,But let me just tell you-
1031,1031_t0326,1031_t0326_s001,0,BIDEN,2,0,4047.577,4047.577,0.0,In ?
1031,1031_t0327,1031_t0327_s001,0,TRUMP,12,12,4047.827,4051.068,3.241,"Chris, let me just say something, that it was the tax laws."
1031,1031_t0327,1031_t0327_s002,1,TRUMP,6,5,4051.488,4052.448,0.96,I don’t want to pay tax.
1031,1031_t0327,1031_t0327_s003,2,TRUMP,15,15,4052.889,4057.03,4.141,"Before I came here, I was a private developer, I was a private business people."
1031,1031_t0327,1031_t0327_s004,3,TRUMP,18,16,4057.41,4062.791,5.381,"Like every other private person, unless they’re stupid, they go through the laws, and that’s what it is."
1031,1031_t0327,1031_t0327_s005,4,TRUMP,17,17,4063.172,4070.056,6.884,He passed a tax bill that gave us all these privileges for depreciation and for tax credits.
1031,1031_t0327,1031_t0327_s006,5,TRUMP,15,14,4070.156,4074.2,4.044,"We built the building and we get tax credits, like the hotel on Pennsylvania Avenue."
1031,1031_t0327,1031_t0327_s007,6,TRUMP,17,17,4075.14,4079.864,4.724,"Which by the way, was given to me by the Obama Administration, if you can believe that."
1031,1031_t0327,1031_t0327_s008,7,TRUMP,11,8,4080.365,4082.867,2.502,"Now the man got fired right after that happened, but that’s-"
1031,1031_t0328,1031_t0328_s001,0,WALLACE,7,7,4082.887,4084.408,1.521,"Vice President Biden, you want to respond?"
1031,1031_t0329,1031_t0329_s001,0,BIDEN,6,6,4084.668,4085.689,1.021,"Yeah, I do want to respond."
1031,1031_t0329,1031_t0329_s002,1,BIDEN,40,39,4086.109,4101.845,15.736,"Look, the tax code that put him in a position that he pays less tax than on the money a school teacher makes is because of him… He says he’s smart because he can take advantage of the tax code."
1031,1031_t0329,1031_t0329_s003,2,BIDEN,9,8,4102.345,4103.958,1.613,And he does take advantage of the tax code.
1031,1031_t0329,1031_t0329_s004,3,BIDEN,10,9,4104.092,4106.586,2.494,That’s why I’m going to eliminate the Trump tax cuts.
1031,1031_t0329,1031_t0329_s005,4,BIDEN,8,7,4106.966,4109.167,2.201,And I’m going to eliminate those tax cuts.
1031,1031_t0330,1031_t0330_s001,0,TRUMP,2,0,4109.367,4109.567,0.2,That’s okay.
1031,1031_t0331,1031_t0331_s001,0,BIDEN,15,15,4109.767,4113.407,3.64,And make sure that we invest in the people who in fact need the help.
1031,1031_t0331,1031_t0331_s002,1,BIDEN,5,5,4113.948,4115.608,1.66,People out there need help.
1031,1031_t0332,1031_t0332_s001,0,TRUMP,11,9,4115.708,4118.129,2.421,But why didn’t you do it over the last 25 years?
1031,1031_t0333,1031_t0333_s001,0,BIDEN,4,3,4118.329,4121.049,2.72,Because you weren’t president-
1031,1031_t0334,1031_t0334_s001,0,TRUMP,10,0,4121.05,4121.061,0.011,Why didn’t you do it over the last 25 years?
1031,1031_t0335,1031_t0335_s001,0,BIDEN,8,3,4121.063,4122.069,1.006,Because you weren’t president and screwing things up.
1031,1031_t0336,1031_t0336_s001,0,TRUMP,6,4,4122.369,4123.27,0.901,You were a Senator and -
1031,1031_t0337,1031_t0337_s001,0,BIDEN,8,7,4123.35,4125.97,2.62,You’re the worst president America has ever had.
1031,1031_t0337,1031_t0337_s002,1,BIDEN,2,2,4126.09,4126.63,0.54,Come on.
1031,1031_t0338,1031_t0338_s001,0,TRUMP,8,6,4126.683,4127.691,1.008,"Hey, Joe, let me just tell you, Joe."
1031,1031_t0338,1031_t0338_s002,1,TRUMP,13,9,4128.611,4133.693,5.082,"In 47 months, I’ve done more than you’ve done in 47 years, Joe."
1031,1031_t0338,1031_t0338_s003,2,TRUMP,10,9,4133.993,4136.253,2.26,We’ve done things that you never even thought of doing.
1031,1031_t0339,1031_t0339_s001,0,WALLACE,1,0,4136.28,4136.28,0.0,Okay.
1031,1031_t0339,1031_t0339_s002,1,WALLACE,1,0,4136.306,4136.306,0.0,Gentlemen?
1031,1031_t0340,1031_t0340_s001,0,TRUMP,15,14,4136.333,4140.645,4.312,"Including fixing the broken military that you gave me, including taking care of your debts."
1031,1031_t0341,1031_t0341_s001,0,WALLACE,1,1,4140.915,4140.975,0.06,Mr.
1031,1031_t0341,1031_t0341_s002,1,WALLACE,6,5,4140.995,4142.436,1.441,"President, we’re talking about the economy."
1031,1031_t0341,1031_t0341_s003,2,WALLACE,12,11,4142.546,4146.837,4.291,I’d like to ask you about your plans going forward because Mr.
1031,1031_t0341,1031_t0341_s004,3,WALLACE,5,5,4146.897,4148.558,1.661,"Vice President, your economic plan-"
1031,1031_t0342,1031_t0342_s001,0,TRUMP,3,0,4148.862,4149.471,0.608,He has none.
1031,1031_t0343,1031_t0343_s001,0,WALLACE,18,17,4149.775,4154.896,5.121,"… if you were to be elected president focuses a lot on big government, big taxes, big spending."
1031,1031_t0343,1031_t0343_s002,1,WALLACE,8,8,4154.936,4157.017,2.081,I want to focus first on the taxes.
1031,1031_t0343,1031_t0343_s003,2,WALLACE,20,17,4157.597,4166.139,8.542,"You propose more than $4 trillion over a decade in new taxes on individuals making more than $400,000 a year."
1031,1031_t0344,1031_t0344_s001,0,WALLACE,4,3,4166.279,4167.76,1.481,… and on corporations.
1031,1031_t0344,1031_t0344_s002,1,WALLACE,25,24,4168.26,4175.642,7.382,President Trump says that that kind of an increase in taxes is going to hurt the economy as it’s just coming out of a recession.
1031,1031_t0345,1031_t0345_s001,0,BIDEN,34,29,4175.682,4188.065,12.383,"Well, just take a look at what is the analysis done by Wall Street firms, points out that my economic plan would create 7 million more jobs than his in four years, number one."
1031,1031_t0345,1031_t0345_s002,1,BIDEN,20,19,4188.625,4196.348,7.723,"And number two, it would create an additional $1 trillion in economic growth, because it would be about buying American."
1031,1031_t0345,1031_t0345_s003,2,BIDEN,19,17,4197.319,4205.219,7.9,"The federal government spends $600 billion a year on everything from ships, to steel, to buildings and the like."
1031,1031_t0345,1031_t0345_s004,3,BIDEN,21,20,4205.759,4212.247,6.488,"And under my proposal, we’re going to make sure that every penny of that has to be made by a company-"
1031,1031_t0346,1031_t0346_s001,0,WALLACE,9,8,4212.267,4215.081,2.814,"But respectfully, sir, I’m talking about taxes, not spending."
1031,1031_t0347,1031_t0347_s001,0,BIDEN,13,12,4215.771,4218.032,2.261,"By the way, I’m going to eliminate a significant number of the taxes."
1031,1031_t0347,1031_t0347_s002,1,BIDEN,8,7,4218.192,4221.674,3.482,I’m going to make the corporate tax 28%.
1031,1031_t0347,1031_t0347_s003,2,BIDEN,4,2,4221.694,4222.885,1.19,It shouldn’t be 21%.
1031,1031_t0347,1031_t0347_s004,3,BIDEN,22,16,4223.235,4231.979,8.744,"You have 91 companies federal, I mean, the fortune 500, who don’t pay a single penny in tax making billions of dollars."
1031,1031_t0348,1031_t0348_s001,0,TRUMP,12,10,4231.999,4234.821,2.822,"Why didn’t you do it before, when you were Vice-President with Obama?"
1031,1031_t0349,1031_t0349_s001,0,BIDEN,11,11,4234.861,4238.863,4.002,"Because you in fact passed that, that was your tax proposal."
1031,1031_t0350,1031_t0350_s001,0,TRUMP,4,4,4238.883,4239.383,0.5,I got it done.
1031,1031_t0350,1031_t0350_s002,1,TRUMP,5,5,4239.423,4240.124,0.701,And you know what happened?
1031,1031_t0351,1031_t0351_s001,0,BIDEN,5,4,4240.144,4240.644,0.5,"Yeah, you got it done-"
1031,1031_t0352,1031_t0352_s001,0,TRUMP,8,3,4240.664,4242.306,1.642,Our economy boomed like it’s never boomed before.
1031,1031_t0353,1031_t0353_s001,0,BIDEN,2,2,4242.346,4243.486,1.14,The economy-
1031,1031_t0354,1031_t0354_s001,0,WALLACE,1,0,4243.72,4243.72,0.0,Mr.
1031,1031_t0354,1031_t0354_s002,1,WALLACE,1,0,4243.953,4243.953,0.0,President-
1031,1031_t0355,1031_t0355_s001,0,BIDEN,3,3,4244.187,4245.228,1.041,Let me finish.
1031,1031_t0356,1031_t0356_s001,0,WALLACE,1,1,4245.468,4245.688,0.22,Mr.
1031,1031_t0356,1031_t0356_s002,1,WALLACE,7,7,4245.728,4246.909,1.181,"President, let me pick up on that."
1031,1031_t0356,1031_t0356_s003,2,WALLACE,12,12,4246.989,4253.314,6.325,"You would continue your free market approach, lower taxes, more deregulation, correct?"
1031,1031_t0357,1031_t0357_s001,0,BIDEN,7,4,4253.354,4254.775,1.421,Not lower tax for the American people.
1031,1031_t0358,1031_t0358_s001,0,WALLACE,3,0,4254.91,4255.18,0.27,But let me-
1031,1031_t0359,1031_t0359_s001,0,TRUMP,2,2,4255.315,4256.516,1.201,Excuse me.
1031,1031_t0360,1031_t0360_s001,0,WALLACE,6,6,4257.856,4259.096,1.24,You talk about the economy booming.
1031,1031_t0360,1031_t0360_s002,1,WALLACE,31,30,4259.497,4269.72,10.223,"It turns out that in Obama’s final three years as president more jobs were created, a million and a half more jobs, than in the first three years of your presidency."
